date,code,open,high,low,close,volume,amount,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Diff
2019-11-06,sh.600519,1197.0,1204.0,1188.88,1193.0,1973751,2362005422.0,1179.062,1177.1364622521673,57.78685313139247,13.902236133182214,14.237178428868912,-0.3349422956866981
2019-11-07,sh.600519,1196.51,1201.88,1189.0,1201.37,1616788,1933203877.0,1181.3804999999998,1179.4444182281513,60.003632485101164,14.214134610169594,14.232569665129049,-0.018435054959454078
2019-11-08,sh.600519,1205.0,1215.65,1201.51,1205.0,2451211,2964133776.0,1182.9005,1181.8782831588037,60.96113037101863,14.58608772336288,14.303273276775816,0.28281444658706434
2019-11-11,sh.600519,1201.5,1206.2,1193.51,1199.0,1734246,2082060830.0,1183.8505,1183.5089228579652,58.4695421162349,14.232648279587238,14.2891482773381,-0.05649999775086201
2019-11-12,sh.600519,1204.0,1209.6,1198.21,1201.6,1915055,2303205539.0,1183.3805,1185.231882585778,59.246846759794856,14.000949019881546,14.23150842584679,-0.23055940596524493
2019-11-13,sh.600519,1207.0,1227.8,1200.0,1224.0,3197704,3890666569.0,1186.0805,1188.9240842442755,65.27667807973286,15.446757873161687,14.47455831530977,0.9721995578519174
2019-11-14,sh.600519,1227.0,1240.0,1222.0,1230.0,2352112,2898399700.0,1188.4140000000002,1192.8360762210111,66.69803052038533,16.882115147120203,14.956069681671858,1.926045465448345
2019-11-15,sh.600519,1230.0,1232.91,1221.5,1224.9,1634072,2003665313.0,1190.8695,1195.8897832475816,64.28911500236916,17.407456428459454,15.44634703102938,1.961109397430075
2019-11-18,sh.600519,1225.12,1229.45,1218.0,1227.28,1803766,2204546132.0,1193.8084999999999,1198.8793277001928,64.92574698710011,17.81053057847248,15.919183740518,1.8913468379544813
2019-11-19,sh.600519,1228.0,1241.61,1225.02,1232.32,2062375,2542105913.0,1196.8845000000001,1202.0641536335079,66.29602056857948,18.325411686562575,16.400429329726915,1.9249823568356597
2019-11-20,sh.600519,1230.0,1239.51,1228.06,1233.75,1528053,1884957278.0,1200.6265,1205.0818532874596,66.69361160138355,18.634046039777786,16.84715267173709,1.7868933680406975
2019-11-21,sh.600519,1231.0,1235.51,1221.06,1231.3,1918739,2356277766.0,1204.678,1207.578819641035,65.2729092479345,18.468058185006157,17.171333774390902,1.296724410615255
2019-11-22,sh.600519,1223.0,1229.0,1185.0,1194.0,4705428,5677646465.0,1205.8105,1206.285598722841,48.37689448217095,15.152049943404108,16.767477008193545,-1.6154270647894364
2019-11-25,sh.600519,1188.05,1194.0,1172.06,1182.06,3828175,4518778939.0,1205.999,1203.9783988444754,44.413674371443705,11.428886221996208,15.699758850954078,-4.27087262895787
2019-11-26,sh.600519,1186.68,1198.6,1183.0,1185.0,4023961,4794179893.0,1205.599,1202.1709322878587,45.59555144173212,8.616163805257656,14.283039841814794,-5.666876036557138
2019-11-27,sh.600519,1192.8,1196.62,1184.51,1189.95,1984881,2363839726.0,1205.9064999999998,1201.0070339747292,47.61509422822933,6.709145800060924,12.768261033464022,-6.059115233403098
2019-11-28,sh.600519,1194.97,1197.51,1169.02,1175.8,2884499,3405325549.0,1205.696,1198.6063640723742,42.7318719970232,4.009810943567118,11.016571015484642,-7.006760071917524
2019-11-29,sh.600519,1165.5,1165.5,1112.89,1129.0,8239732,9338326554.0,1202.896,1191.977186541672,31.298786769369045,-1.8840817325299213,8.436440465881729,-10.32052219841165
2019-12-02,sh.600519,1118.2,1140.02,1118.2,1133.0,3078441,3479717421.0,1199.5665,1186.3603116329414,32.95002213855052,-6.161244578673859,5.516903456970612,-11.67814803564447
2019-12-03,sh.600519,1133.0,1133.0,1117.74,1118.0,2734093,3066695648.0,1195.5165,1179.8498057631373,30.03471667463414,-10.638665673759078,2.285789630824674,-12.924455304583752
2019-12-04,sh.600519,1140.0,1144.66,1118.0,1122.33,3528308,3980511004.0,1191.983,1174.3717290237907,31.907589906826928,-13.67996521351256,-0.907361338042773,-12.772603875469787
2019-12-05,sh.600519,1125.0,1132.01,1118.0,1129.8,2133879,2402503470.0,1188.4045,1170.1268024500964,35.13358052819298,-15.310955277837593,-3.7880801260017374,-11.522875151835855
2019-12-06,sh.600519,1135.97,1170.0,1130.1,1170.0,3950626,4565643688.0,1186.6545,1170.1147260262776,49.107249529211025,-13.207475068658368,-5.671959114533064,-7.535515954125304
2019-12-09,sh.600519,1175.0,1176.0,1156.1,1158.7,2182412,2543532527.0,1184.6395,1169.0276092618703,46.10091604221053,-12.310361228775491,-6.999639537381549,-5.310721691393942
2019-12-10,sh.600519,1159.6,1165.0,1151.0,1164.4,1508658,1749356289.0,1182.7794999999999,1168.5868845702637,47.835702421016784,-11.01250438865327,-7.802212507635894,-3.2102918810173753
2019-12-11,sh.600519,1168.0,1170.75,1155.55,1158.98,1456799,1689987674.0,1179.5285,1167.6719431826195,46.3093921930258,-10.302531030851924,-8.3022762122791,-2.0002548185728237
2019-12-12,sh.600519,1156.0,1159.94,1130.08,1137.0,2940916,3362699683.0,1174.8785,1164.7508057366558,40.64548585325461,-11.382266650456359,-8.918274299914552,-2.4639923505418064
2019-12-13,sh.600519,1146.0,1165.0,1146.0,1163.0,3000059,3473927971.0,1171.7835,1164.5840623331649,48.64653722559318,-10.024426846437564,-9.139504809219154,-0.8849220372184092
2019-12-16,sh.600519,1163.0,1163.0,1137.94,1147.92,3093642,3554133640.0,1167.8155,1162.9970087776253,44.86865004302402,-10.049316722532012,-9.321467191881727,-0.7278495306502855
2019-12-17,sh.600519,1149.7,1173.6,1143.03,1169.98,4261696,4937041950.0,1164.6985,1163.6620555607087,50.87842471139053,-8.194523130041716,-9.096078379513726,0.9015552494720094
2019-12-18,sh.600519,1174.0,1175.2,1164.0,1168.0,1964009,2295963803.0,1161.4109999999998,1164.0751931263555,50.347924574378766,-6.805901105953126,-8.638042924801606,1.8321418188484806
2019-12-19,sh.600519,1163.0,1163.0,1152.0,1157.4,1955230,2262598597.0,1157.716,1163.4394604476552,47.49292455088579,-6.485973296699285,-8.207628999181143,1.7216557024818577
2019-12-20,sh.600519,1162.18,1162.18,1141.5,1146.3,2356384,2703612358.0,1155.331,1161.8071308812118,44.63839272828502,-7.0468734655548815,-7.975477892455891,0.9286044269010096
2019-12-23,sh.600519,1139.0,1162.5,1136.0,1149.3,2591918,2981937538.0,1153.693,1160.6159755591916,45.590236715930764,-7.16670267516497,-7.813722848997707,0.647020173832737
2019-12-24,sh.600519,1153.0,1155.0,1145.0,1148.0,1182310,1358536199.0,1151.843,1159.4144540773639,45.22735502880776,-7.282617837393218,-7.707501846676809,0.42488400928359127
2019-12-25,sh.600519,1143.0,1143.0,1130.01,1133.7,2430597,2755735164.0,1149.0305,1156.9654584509483,41.33027873955146,-8.43118250480984,-7.852237978303416,-0.5789445265064241
2019-12-26,sh.600519,1132.0,1141.98,1119.99,1135.1,2287727,2585996501.0,1146.9955,1154.8830338365724,41.85848162370123,-9.123292343899038,-8.10644885142254,-1.0168434924764984
2019-12-27,sh.600519,1150.0,1172.0,1150.0,1163.0,4706628,5486452901.0,1148.6955,1155.6560782330894,51.273348107504546,-7.335933473169234,-7.95234577577188,0.6164123026026456
2019-12-30,sh.600519,1170.2,1195.5,1170.2,1185.8,4076066,4827682057.0,1151.3355000000001,1158.526927925176,57.35119787517574,-4.033177281308099,-7.168512076879124,3.1353347955710253
2019-12-31,sh.600519,1183.0,1188.0,1176.51,1183.0,2258881,2666705100.0,1154.5855000000001,1160.857696694207,56.4204589608281,-1.6229474753620252,-6.059399156575704,4.436451681213679
2020-01-02,sh.600519,1128.0,1145.06,1116.0,1130.0,14809916,16696837095.0,1154.969,1157.918868437616,42.39535287383365,-3.944015889787579,-5.6363225032180795,1.6923066134305005
2020-01-03,sh.600519,1117.0,1117.0,1076.9,1078.56,13031878,14266380596.0,1152.407,1150.360880967367,33.651805233640374,-9.821046517730338,-6.4732673061205315,-3.347779211609806
2020-01-06,sh.600519,1070.86,1092.9,1067.3,1077.99,6341478,6853917601.0,1147.8065000000001,1143.468416113332,33.56918834295783,-14.35910702090223,-8.050435249076871,-6.308671771825358
2020-01-07,sh.600519,1077.5,1099.0,1076.4,1094.53,4785359,5220697068.0,1144.598,1138.807614578729,38.302583794922,-16.43150078240842,-9.726648355743182,-6.704852426665239
2020-01-08,sh.600519,1085.05,1095.5,1082.58,1088.14,2500825,2720371915.0,1140.7849999999999,1133.9821274759931,37.19979137818466,-18.377661127948386,-11.456850910184222,-6.9208102177641635
2020-01-09,sh.600519,1094.0,1105.39,1090.0,1102.7,3740587,4110949814.0,1137.971,1131.0028772401843,41.34383719713439,-18.531517112312258,-12.87178415060983,-5.659732961702428
2020-01-10,sh.600519,1109.0,1115.99,1102.5,1112.5,3597587,3993457118.0,1136.7459999999999,1129.2406984554048,44.02137183311642,-17.65910778824059,-13.829248878135983,-3.8298589101046066
2020-01-13,sh.600519,1112.5,1129.2,1112.0,1124.27,3851575,4325687959.0,1134.8094999999998,1128.767298602509,47.14217113279853,-15.835435437036494,-14.230486189916087,-1.6049492471204072
2020-01-14,sh.600519,1124.2,1124.89,1103.0,1107.4,3514465,3916300790.0,1132.7835,1126.7323177832225,43.40687203667569,-15.5719264959273,-14.49877425111833,-1.0731522448089699
2020-01-15,sh.600519,1109.01,1121.6,1105.0,1112.13,2602911,2895603674.0,1129.891,1125.341620851487,44.729209256342976,-14.810693832711422,-14.56115816743695,-0.2495356652744718
2020-01-16,sh.600519,1118.87,1118.87,1102.58,1107.0,2319165,2571593141.0,1126.841,1123.594799818012,43.540933684587586,-14.454734409021512,-14.539873415753863,0.08513900673235142
2020-01-17,sh.600519,1110.0,1112.78,1101.01,1107.5,2347275,2599645144.0,1124.346,1122.061961740106,43.697929341586004,-13.9712364627228,-14.42614602514765,0.4549095624248505
2020-01-20,sh.600519,1111.86,1111.86,1082.0,1091.0,3539130,3858246844.0,1121.581,1119.1036796696196,39.767987003368354,-14.749450476731454,-14.490806915464411,-0.2586435612670428
2020-01-21,sh.600519,1081.0,1087.0,1072.3,1075.3,3287405,3542441308.0,1117.881,1114.9319006534654,36.41235392291839,-16.44349905777267,-14.881345343926064,-1.5621537138466053
2020-01-22,sh.600519,1070.0,1084.0,1055.38,1075.51,3620004,3875275065.0,1114.2565,1111.177433924564,36.48954913779322,-17.566602657645035,-15.41839680666986,-2.1482058509751756
2020-01-23,sh.600519,1076.0,1076.0,1037.0,1052.8,5346843,5638945742.0,1110.2115,1105.6176783127007,31.969565262386382,-20.05796185802774,-16.346309816941435,-3.711652041086303
2020-02-03,sh.600519,985.0,1010.68,980.0,1003.92,12344288,12314991759.0,1103.6525000000001,1095.9321851400625,24.83801407861567,-25.68055995681152,-18.213159844915452,-7.467400111896069
2020-02-04,sh.600519,1015.0,1057.0,1011.01,1038.01,6262418,6490469043.0,1097.403,1090.4157865552947,35.62382769142219,-27.073643254071385,-19.98525652674664,-7.088386727324746
2020-02-05,sh.600519,1050.0,1054.0,1033.03,1049.99,4741824,4956355235.0,1090.6125,1086.5657116452667,38.93991943851341,-26.900889219114788,-21.36838306522027,-5.532506153894516
2020-02-06,sh.600519,1059.43,1075.0,1052.02,1071.0,4717121,5011246407.0,1085.0125,1085.083262917146,44.35359717911018,-24.782966380113294,-22.051299728198877,-2.7316666519144164
2020-02-07,sh.600519,1070.01,1077.0,1061.02,1076.0,3127871,3348894576.0,1082.3125,1084.21819025837,45.58995101119062,-22.442337758330268,-22.129507334225156,-0.31283042410511186
2020-02-10,sh.600519,1062.0,1074.6,1057.2,1066.49,3053342,3251908506.0,1081.709,1082.5297911861444,43.60549227117244,-21.111391256838488,-21.925884118747824,0.8144928619093363
2020-02-11,sh.600519,1063.0,1099.68,1062.8,1098.0,4791793,5222918915.0,1082.7095,1084.0031444065116,51.18708213200646,-17.314423014850945,-21.003591897968448,3.689168883117503
2020-02-12,sh.600519,1089.0,1098.79,1085.88,1097.27,2812543,3072293973.0,1082.8465,1085.2666544630345,51.01596687295963,-14.200508602868013,-19.642975238948363,5.442466636080351
2020-02-13,sh.600519,1098.0,1113.89,1088.01,1091.0,3035736,3335277425.0,1082.9895000000001,1085.8126873713168,49.485801608212874,-12.099173851566775,-18.134214961472047,6.035041109905272
2020-02-14,sh.600519,1090.45,1093.51,1083.11,1088.0,2328760,2534568401.0,1082.2545,1086.0210028597628,48.73263593638169,-10.554262877167503,-16.618224544611138,6.063961667443635
2020-02-17,sh.600519,1082.5,1096.19,1082.4,1093.82,2702822,2946182657.0,1081.3205,1086.7637644921663,50.312583724072674,-8.759312536801417,-15.046442143049195,6.2871296062477775
2020-02-18,sh.600519,1090.01,1096.88,1083.0,1084.0,2666496,2897729692.0,1079.307,1086.5005488262457,47.64456833866655,-8.036553010454327,-13.644464316530222,5.607911306075895
2020-02-19,sh.600519,1085.0,1101.5,1078.0,1096.5,3705147,4052365602.0,1078.762,1087.4528775094604,51.192547482824,-6.381552777442039,-12.191882008712586,5.810329231270547
2020-02-20,sh.600519,1096.7,1124.0,1095.41,1118.0,4680262,5220660940.0,1079.0555,1090.3621272704643,56.63585902666893,-3.2970762099544118,-10.412920848960951,7.115844639006539
2020-02-21,sh.600519,1111.46,1123.54,1110.01,1112.88,2894008,3225337160.0,1079.3495,1092.506686578039,55.06101534909986,-1.2513230450003903,-8.58060128816884,7.329278243168449
2020-02-24,sh.600519,1105.5,1110.0,1085.5,1087.18,3865036,4221857466.0,1078.3335000000002,1091.9993830944163,47.86615530353914,-1.6844073397514876,-7.201362498485369,5.516955158733881
2020-02-25,sh.600519,1078.0,1082.09,1067.88,1074.81,3838562,4127432130.0,1077.5240000000001,1090.3622989901862,44.82971090738264,-2.9913034984340356,-6.359350698475103,3.368047200041067
2020-02-26,sh.600519,1062.0,1084.0,1055.0,1073.7,4356097,4663278433.0,1077.444,1088.7754133720732,44.55657015443997,-4.069683070069232,-5.901417172793929,1.8317341027246972
2020-02-27,sh.600519,1076.0,1094.99,1076.0,1087.39,3449829,3758783810.0,1078.038,1088.6434692413995,48.707448629912534,-3.7761094231159404,-5.476355622858332,1.7002461997423914
2020-02-28,sh.600519,1070.3,1082.0,1049.97,1057.0,4994657,5307929213.0,1078.248,1085.6298055041234,41.31324835973305,-5.9273424983164205,-5.56655299794995,-0.3607895003664705
2020-03-02,sh.600519,1050.11,1096.55,1050.01,1086.01,4766304,5154329159.0,1082.3525,1085.6660145037306,49.235642329117574,-5.231045420501232,-5.499451482460207,0.26840606195897543
2020-03-03,sh.600519,1098.0,1118.88,1098.0,1113.0,5025015,5585227657.0,1086.102,1088.269251217661,55.2837753248329,-2.4728520356545687,-4.89413159309908,2.421279557444511
2020-03-04,sh.600519,1125.0,1139.0,1116.24,1128.92,5379299,6080149243.0,1090.0484999999999,1092.1407511016932,58.42984908531315,0.9862778474662264,-3.718049704986019,4.704327552452245
2020-03-05,sh.600519,1136.31,1174.99,1130.56,1171.0,6242645,7210485104.0,1095.0484999999999,1099.6511557586748,65.36606973657334,7.041991826008825,-1.5660413987870505,8.608033224795875
2020-03-06,sh.600519,1163.0,1176.0,1151.98,1155.5,3064100,3553622358.0,1099.0234999999998,1104.9700933054678,61.30817884902622,10.469779224285503,0.8411227258274601,9.628656498458042
2020-03-09,sh.600519,1135.0,1135.0,1111.31,1114.01,4340409,4865288500.0,1101.3995,1105.831036800185,52.00212605649651,9.726310328641603,2.6181602463902887,7.1081500822513135
2020-03-10,sh.600519,1113.0,1168.0,1113.0,1156.0,5806293,6635936156.0,1104.2995,1110.6090332954057,58.81557796795587,12.382608939420379,4.571049984996307,7.811558954424072
2020-03-11,sh.600519,1155.5,1169.58,1141.0,1158.52,3554757,4124607952.0,1107.362,1115.171982505367,59.18999123721384,14.52366786308562,6.561573560614169,7.962094302471451
2020-03-12,sh.600519,1141.22,1153.0,1125.1,1138.5,3663063,4172606105.0,1109.737,1117.3936984572367,54.9184487234238,14.438586759255486,8.136976200342433,6.301610558913053
2020-03-13,sh.600519,1090.0,1128.98,1080.0,1112.03,7588531,8348496480.0,1110.9385,1116.8828700327379,49.801047306922946,12.095818523955359,8.928744665065018,3.1670738588903404
2020-03-16,sh.600519,1103.98,1107.95,1062.0,1067.0,5123254,5548946745.0,1109.5975,1112.1321205058105,42.539112615451195,6.530335507421569,8.449062833536328,-1.9187273261147588
2020-03-17,sh.600519,1055.0,1078.0,1011.12,1045.1,7935912,8277472787.0,1107.6525,1105.7481090290667,39.52078565023241,0.3484860157507228,6.828947469979207,-6.480461454228484
2020-03-18,sh.600519,1040.0,1060.0,1007.99,1007.99,7345988,7582762547.0,1103.227,1096.4378129310603,34.99018651334741,-7.459156589014356,3.9713266581804945,-11.43048324719485
2020-03-19,sh.600519,993.99,1015.0,960.1,996.0,10226507,10075880470.0,1097.127,1086.872306937626,33.64803160555719,-14.447718098855603,0.2875177067732748,-14.735235805628879
2020-03-20,sh.600519,1011.0,1043.0,1011.0,1035.28,6013919,6169094444.0,1093.2469999999998,1081.9587538959474,41.557096671603496,-16.62499314959905,-3.09498446450119,-13.53000868509786
2020-03-23,sh.600519,1000.0,1035.28,991.52,1019.0,4847210,4918121944.0,1089.838,1075.9626820963335,39.45780921588433,-19.440066273120465,-6.364000826225046,-13.07606544689542
2020-03-24,sh.600519,1043.0,1058.88,1035.0,1056.0,4665096,4900364144.0,1088.8974999999998,1074.0614742776352,46.11958007946658,-18.47250172575832,-8.785701006131701,-9.68680071962662
2020-03-25,sh.600519,1087.98,1091.36,1074.2,1080.1,3704866,4015061222.0,1089.2175000000002,1074.6365719654793,49.9803358702597,-15.581418371263908,-10.144844479158142,-5.436573892105766
2020-03-26,sh.600519,1073.33,1091.2,1062.0,1064.92,3004856,3231754298.0,1088.0939999999998,1073.7111841592432,47.66364532466372,-14.349698724622613,-10.985815328251036,-3.363883396371577
2020-03-27,sh.600519,1085.0,1092.0,1075.01,1075.5,3626112,3931759353.0,1089.0189999999998,1073.8815475726485,49.42326271332409,-12.377158275264264,-11.264083917653682,-1.1130743576105822
2020-03-30,sh.600519,1060.25,1077.0,1057.0,1072.0,3068741,3279823025.0,1088.3184999999999,1073.7023525657296,48.83828111402621,-10.969872643712506,-11.205241662865447,0.23536901915294095
2020-03-31,sh.600519,1082.0,1115.0,1081.8,1111.0,4798437,5293170703.0,1088.2185,1077.2545094642314,55.201226085101034,-6.631174526186669,-10.290428235529692,3.659253709343023
2020-04-01,sh.600519,1117.0,1129.0,1103.0,1103.0,3320535,3700184247.0,1086.9225000000001,1079.7064609438285,53.72517647532025,-3.7945173170005546,-8.991246051823865,5.19672873482331
2020-04-02,sh.600519,1104.0,1145.0,1103.88,1145.0,4520561,5095167594.0,1085.6225,1085.9248932348924,59.802292193013244,1.8216046254331104,-6.82867591637247,8.65028054180558
2020-04-03,sh.600519,1139.03,1147.96,1131.98,1139.79,2761761,3148421866.0,1084.837,1091.0549034029978,58.771216540521216,5.785328601693664,-4.305875012759244,10.091203614452908
2020-04-07,sh.600519,1161.95,1166.5,1148.89,1159.95,4348800,5041525481.0,1087.134,1097.6163411741409,61.53483324131349,10.433085807006819,-1.3580828488060313,11.79116865581285
2020-04-08,sh.600519,1152.0,1166.31,1152.0,1159.76,2422442,2809422100.0,1087.322,1103.5347848718418,61.49299718816722,13.940438764936061,1.7016214739423876,12.238817290993675
2020-04-09,sh.600519,1166.0,1169.0,1147.96,1158.5,2281697,2640230492.0,1087.321,1108.7695672649998,61.1958624928901,16.428986652032336,4.647094509560377,11.781892142471959
2020-04-10,sh.600519,1157.88,1181.5,1153.5,1165.0,2780434,3252600672.0,1088.646,1114.124846573095,62.210307610070466,18.70999725699903,7.459675059048108,11.250322197950924
2020-04-13,sh.600519,1165.0,1169.98,1148.5,1162.3,1598147,1854563731.0,1091.1595,1118.7129564232764,61.491192314651634,20.06850987049711,9.981442021337909,10.087067849159201
2020-04-14,sh.600519,1176.0,1191.55,1166.0,1185.1,3679955,4340858665.0,1097.0645,1125.035532002012,65.15423475202775,22.722974056337534,12.529748428337836,10.193225627999698
2020-04-15,sh.600519,1192.0,1203.99,1187.1,1189.6,2933229,3501318260.0,1104.2895,1131.1845289542011,65.8447942983625,24.90270555172424,15.004339853015118,9.89836569870912
2020-04-16,sh.600519,1192.97,1197.1,1184.1,1197.1,2172774,2588431844.0,1113.7450000000001,1137.4621928633248,67.01796708561673,26.924971474870972,17.38846617738629,9.53650529748468
2020-04-17,sh.600519,1210.0,1234.56,1205.01,1226.0,3824569,4676618151.0,1125.2450000000001,1145.8943649715798,71.13262414978351,30.507943677052936,20.01236167731962,10.495581999733314
2020-04-20,sh.600519,1221.0,1231.5,1216.8,1227.3,2423864,2963483323.0,1134.846,1153.6472825933342,71.30603528325054,33.07115046022045,22.624119433899786,10.447031026320666
2020-04-21,sh.600519,1221.02,1223.99,1193.0,1200.0,2922422,3517018487.0,1143.8960000000002,1158.0618271082546,62.777444424306104,32.524703917571514,24.604236330634134,7.920467586937381
2020-04-22,sh.600519,1206.0,1249.5,1202.22,1244.5,4403473,5430377598.0,1153.3210000000001,1166.2940340503255,69.23649706120483,35.275781937803,26.73854545206791,8.537236485735093
2020-04-23,sh.600519,1250.0,1265.68,1247.77,1252.26,2689851,3377042463.0,1161.9289999999999,1174.4812689026755,70.20736020859272,37.64821307117177,28.920478975888685,8.727734095283083
2020-04-24,sh.600519,1248.0,1259.89,1235.18,1250.56,1912240,2390444036.0,1171.211,1181.726862340516,69.68849423079016,38.942303411319244,30.9248438629748,8.017459548344444
2020-04-27,sh.600519,1257.0,1278.17,1250.96,1276.0,2590391,3284513346.0,1181.236,1190.7052564033238,72.9144809983327,41.54180663039392,33.04823641645862,8.4935702139353
2020-04-28,sh.600519,1285.31,1299.94,1271.88,1279.13,3466190,4458549425.0,1191.5925,1199.1266605553883,73.29111775200298,43.35473015952198,35.10953516507129,8.245194994450685
2020-04-29,sh.600519,1277.8,1288.1,1258.0,1274.9,2344406,2976724957.0,1199.7875,1206.3431690739228,71.83727938516682,43.94360494548255,36.876349121153545,7.067255824329003
2020-04-30,sh.600519,1271.0,1285.01,1258.88,1265.7,2466087,3134408881.0,1207.9225000000001,1211.996200590692,68.64777369542782,43.170289123138446,38.13513712155053,5.035152001587917
2020-05-06,sh.600519,1251.0,1300.0,1250.0,1300.0,3583481,4598589768.0,1215.6725000000001,1220.37751482015,73.39117786862212,44.80862813271915,39.46983532378425,5.3387928089348975
2020-05-07,sh.600519,1299.4,1314.99,1293.0,1312.0,2793474,3647628296.0,1224.283,1229.1034657896596,74.82614915231363,46.538852392274066,40.883638737482215,5.655213654791851
2020-05-08,sh.600519,1317.0,1338.0,1308.51,1314.61,2907868,3839218026.0,1232.016,1237.2469452382636,75.1401708405709,47.572289035603035,42.22136879710638,5.350920238496656
2020-05-11,sh.600519,1320.0,1335.0,1313.67,1323.01,2367119,3135990964.0,1240.1785,1245.4148552155718,76.1704372150299,48.509912741509424,43.47907758598699,5.030835155522432
2020-05-12,sh.600519,1318.0,1334.99,1316.0,1333.0,1972181,2621824685.0,1248.9035,1253.7562975759936,77.37153237377737,49.48862176760122,44.68098642230984,4.807635345291374
2020-05-13,sh.600519,1333.0,1337.99,1322.88,1335.95,2201431,2931464950.0,1257.451,1261.5842692354229,77.72851876093384,49.92677132630433,45.73014340310874,4.196627923195592
2020-05-14,sh.600519,1330.0,1334.88,1325.11,1326.59,1857492,2467976357.0,1265.6655,1267.7752912130015,73.75281837689525,48.95441817342157,46.37499835717131,2.5794198162502653
2020-05-15,sh.600519,1329.0,1333.5,1301.88,1313.0,2639808,3469736812.0,1272.0605,1272.0824063355728,68.29114246998145,46.55061535365962,46.410121756468975,0.14049359719064825
2020-05-18,sh.600519,1306.0,1351.5,1305.13,1346.21,3436211,4587989708.0,1279.891,1279.1421771607563,73.46286723664133,46.78603348229467,46.485304101634114,0.300729380660556
2020-05-19,sh.600519,1364.0,1364.0,1338.0,1346.11,2478746,3342210487.0,1287.3415,1285.5200650502081,73.42403352907044,46.42932650635589,46.474108582578474,-0.04478207622258168
2020-05-20,sh.600519,1346.11,1359.18,1336.81,1351.0,2118340,2859455106.0,1293.5915,1291.7562493311407,74.14381227100908,46.01083156502045,46.381453179066874,-0.3706216140464207
2020-05-21,sh.600519,1355.0,1371.96,1352.86,1366.1,2305158,3147105462.0,1300.5314999999998,1298.8366065376988,76.28017142705248,46.36316935668083,46.37779641458967,-0.014627057908839447
2020-05-22,sh.600519,1366.0,1366.1,1322.88,1328.2,3442746,4608696074.0,1306.9415,1301.6331202007752,62.35428041917794,43.08750045434408,45.71973722254055,-2.6322367681964707
2020-05-25,sh.600519,1330.0,1366.58,1321.0,1362.9,3156100,4260387678.0,1312.8615,1307.4680611340348,68.09700216801123,42.79815871656615,45.13542152134568,-2.3372628047795274
2020-05-26,sh.600519,1369.88,1369.95,1355.0,1358.0,2247019,3056188321.0,1318.1485,1312.280626740317,66.55309314827105,41.692854976522995,44.446908212381146,-2.7540532358581515
2020-05-27,sh.600519,1359.0,1360.0,1333.0,1338.0,2677741,3596654307.0,1322.5205,1314.7300908602867,60.521626873983564,38.75630241692784,43.30878705329049,-4.552484636362649
2020-05-28,sh.600519,1337.97,1346.94,1321.13,1344.0,2648591,3536546893.0,1325.9205,1317.517701254545,61.644644592580555,36.4925498142029,41.94553960547297,-5.45298979127007
2020-05-29,sh.600519,1332.1,1369.98,1332.1,1366.6,3044435,4144247222.0,1330.2939999999999,1322.1922058969694,65.61261466915599,36.105933959484446,40.77761847627527,-4.671684516790826
2020-06-01,sh.600519,1381.0,1420.1,1381.0,1419.5,3547976,4986178912.0,1337.524,1331.4596148591627,72.72530883301633,39.61150918488215,40.54439661799665,-0.9328874331144945
2020-06-02,sh.600519,1416.01,1427.9,1406.66,1410.71,2596010,3679210598.0,1344.7745,1339.0072705868613,70.12961006844486,41.20543268985307,40.67660383236794,0.5288288574851308
2020-06-03,sh.600519,1415.0,1417.5,1395.77,1399.3,2355736,3308382799.0,1349.7395000000001,1344.7494352928745,66.79683463327089,41.074456145999875,40.75617429509433,0.3182818509055423
2020-06-04,sh.600519,1396.0,1411.0,1396.0,1407.99,1803741,2534459742.0,1354.539,1350.7723462173626,68.04248578411091,41.19697359858219,40.844334155791906,0.35263944279028436
2020-06-05,sh.600519,1405.25,1428.88,1401.08,1425.0,1834706,2597524609.0,1360.0584999999999,1357.8416465776138,70.384578502172,42.18040495204605,41.11154831504273,1.0688566370033143
2020-06-08,sh.600519,1425.0,1435.0,1402.01,1406.1,2930045,4145298455.0,1364.2130000000002,1362.4376802368888,64.70986715723589,40.96251891898169,41.08174243583053,-0.11922351684884092
2020-06-09,sh.600519,1408.0,1425.0,1400.68,1416.55,2261191,3199849660.0,1368.3905,1367.5912345000422,66.32643710459737,40.37514360625073,40.940422669914575,-0.5652790636638443
2020-06-10,sh.600519,1425.0,1433.33,1417.0,1423.66,2270074,3234843851.0,1372.776,1372.9311169286095,67.41996714790355,40.022013163441216,40.756740768619906,-0.7347276051786906
2020-06-11,sh.600519,1411.01,1417.99,1396.99,1400.46,3071171,4314846228.0,1376.4695,1375.5529153163611,60.514341547332926,37.438540444277805,40.09310070375149,-2.6545602594736835
2020-06-12,sh.600519,1387.17,1416.37,1383.31,1416.37,2842742,3992323389.0,1381.638,1379.440256714803,63.29118701412891,36.25697588716366,39.32587574043393,-3.068899853270267
2020-06-15,sh.600519,1402.0,1411.6,1381.0,1383.0,3461541,4819512189.0,1383.4775,1379.7792798848218,54.61558489000531,32.256069457662306,37.911914483879606,-5.6558450262173
2020-06-16,sh.600519,1398.5,1414.0,1393.13,1403.88,2920664,4099718932.0,1386.366,1382.0745865624576,58.45313140811545,30.419506648706374,36.41343291684496,-5.993926268138587
